time,neuron,synapse,da,fru,res,brain_state,w_mean,w_max,spikes,energy,5ht,ach
500.0,80,772,0.5848528387989785,0.0,0.2,AWAKE,0.0503945996124621,0.25,0,1.0,0.5121174608295459,0.6180453513125788
1000.0,80,772,0.670168555840439,0.0,0.2,AWAKE,0.0503945996124621,0.25,0,1.0,0.523500757374315,0.6896416860701226
1500.0,80,772,0.7391457251404179,0.0,0.2,AWAKE,0.0503945996124621,0.25,0,1.0,0.5341943706691223,0.7330659725305082
2000.0,80,772,0.7897046037325754,0.0,0.2,AWAKE,0.0503945996124621,0.25,0,1.0,0.5442400867627991,0.75940347515518
2500.0,80,772,0.8065181957971292,0.0,0.2,AWAKE,0.0503945996124621,0.25,0,1.0,0.5536771600001249,0.7753775786131032
3000.0,80,772,0.749021017934954,0.0,0.2,AWAKE,0.0503945996124621,0.25,0,1.0,0.56254246641096,0.7850661198890452
3500.0,80,772,0.7821905251437994,0.0,0.2,AWAKE,0.0503945996124621,0.25,91,0.9956249999999999,0.5708706478059123,0.7909423703029058
4000.0,80,772,0.8237401764202898,0.0,0.2,AWAKE,0.09349850497866444,1.0,1619,0.9637499999999999,0.5786942471416953,0.7945064072350814
4500.0,80,772,0.8448340111339709,0.0,0.2,AWAKE,0.1346857697418404,1.0,3714,0.9269999999999999,0.5860438356849913,0.7966680508614222
5000.0,80,772,0.8264814221107437,0.0,0.2,AWAKE,0.1394651436809977,1.0,5130,0.8985,0.5929481324718576,0.7979791212168192
5500.0,80,772,0.7680797324409818,0.0,0.2,AWAKE,0.13720160881535703,1.0,5132,0.9059999999999999,0.5994341165293658,0.7987743057032225
6000.0,80,772,0.729191968434388,0.0,0.2,AWAKE,0.13720160881535703,1.0,5132,0.9135,0.6055271322980882,0.7992565974161049
6500.0,80,772,0.7696596255431845,0.0,0.2,AWAKE,0.13720160881535703,1.0,5132,0.921,0.6112509886672512,0.7995491148133792
7000.0,80,772,0.815069106563554,0.0,0.2,AWAKE,0.13720160881535703,1.0,5132,0.928375,0.6166280520096806,0.7997265311475673
7500.0,80,772,0.8518899552420185,0.0,0.2,AWAKE,0.13720160881535703,1.0,5132,0.9346249999999999,0.6216793335799579,0.7998341369034271
8000.0,80,772,0.8758932951584086,0.0,0.2,AWAKE,0.13720160881535703,1.0,5132,0.9408750000000001,0.6264245716174021,0.799899401461775
8500.0,80,772,0.863812805594842,0.0,0.2,AWAKE,0.13720160881535703,1.0,5132,0.947125,0.6308823084746191,0.799938985427729
9000.0,80,772,0.8134724037536822,0.0,0.2,AWAKE,0.13720160881535703,1.0,5132,0.9533749999999998,0.6350699630730556,0.7999629937164601
9500.0,80,772,0.8377817125861897,0.0,0.2,AWAKE,0.13720160881535703,1.0,5307,0.954375,0.6390038989686723,0.7999775551155989
10000.0,80,772,0.8675333248194119,0.0,0.2,AWAKE,0.13779681637143845,1.0,7212,0.9199999999999999,0.6426994882936858,0.799986386829815
10500.0,80,772,0.8715303236149403,0.0,0.2,AWAKE,0.14215398231073625,1.0,9353,0.88325,0.6461711718242562,0.7999917434013374
11000.0,80,772,0.8379123018887376,0.0,0.2,AWAKE,0.14629578792880094,1.0,10578,0.8547499999999999,0.6494325154088543,0.7999949922449705
11500.0,80,772,0.7709272138587951,0.0,0.2,AWAKE,0.14525278132107736,1.0,10580,0.8622499999999998,0.6524962629777642,0.7999969627189782
12000.0,80,772,0.7503199214116496,0.0,0.2,AWAKE,0.14525278132107736,1.0,10580,0.8697499999999998,0.6553743863408845,0.799998157841994
12500.0,80,772,0.7907141330537383,0.0,0.2,AWAKE,0.14525278132107736,1.0,10580,0.8772499999999999,0.6580781319684244,0.7999988827026215
13000.0,80,772,0.8321480219041961,0.0,0.2,AWAKE,0.14525278132107736,1.0,10580,0.884625,0.6606180649372945,0.7999993223418248
13500.0,80,772,0.8649394459620952,0.0,0.2,AWAKE,0.14525278132107736,1.0,10580,0.891375,0.6630041102148628,0.7999995889898147
14000.0,80,772,0.717852124516563,0.0,0.2,SLOW_WAVE_SLEEP,0.14525278132107736,1.0,10580,0.898125,0.6470694001971705,0.5639090480908034
14500.0,80,772,0.60330111936479,0.0,0.2,SLOW_WAVE_SLEEP,0.14525278132107736,1.0,10580,0.9048749999999999,0.6321001313018229,0.42071647666512113
15000.0,80,772,0.5140892644453953,0.0,0.2,SLOW_WAVE_SLEEP,0.14525278132107736,1.0,10580,0.9116250000000001,0.6180378100539059,0.33386796323709295
15500.0,80,772,0.4446114362271774,0.0,0.2,SLOW_WAVE_SLEEP,0.14525278132107736,1.0,10580,0.9183749999999998,0.6048274869404634,0.2811929940710215
16000.0,80,772,0.39050238739861426,0.0,0.2,SLOW_WAVE_SLEEP,0.14525278132107736,1.0,10580,0.9243749999999998,0.5924175416913837,0.24924480904024077
16500.0,80,772,0.348362481183697,0.0,0.2,SLOW_WAVE_SLEEP,0.14525278132107736,1.0,10580,0.930375,0.5807594815695695,0.22986773976198757
17000.0,80,772,0.3155440943473619,0.0,0.2,SLOW_WAVE_SLEEP,0.14525278132107736,1.0,10580,0.9363750000000002,0.5698077518821274,0.2181152469849323
17500.0,80,772,0.2899852687285672,0.0,0.2,SLOW_WAVE_SLEEP,0.14525278132107736,1.0,10580,0.942375,0.5595195579722025,0.2109871780034303
18000.0,80,772,0.35856179356594525,0.0,0.2,REM,0.14525278132107736,1.0,10580,0.9483749999999999,0.5316785067515076,0.40340614589989554
18500.0,80,772,0.4119689110029575,0.0,0.2,REM,0.14525278132107736,1.0,10580,0.954375,0.5055242697689097,0.5201112315812232
19000.0,80,772,0.4535621559172288,0.0,0.2,REM,0.14525278132107736,1.0,10580,0.960375,0.48095464749712946,0.5908946744651596
19500.0,80,772,0.4859548051655046,0.0,0.2,REM,0.14525278132107736,1.0,10580,0.9663749999999999,0.45787363240272694,0.6338259294079396
20000.0,80,772,0.5855243611790414,0.0,0.2,AWAKE,0.14525278132107736,1.0,10580,0.9723749999999999,0.4725434162785299,0.6992128512148724
20500.0,80,772,0.6091533173700941,0.0,0.2,AWAKE,0.14525278132107736,1.0,10580,0.978375,0.4863243974968673,0.7388710325019822
21000.0,80,772,0.6476963683866953,0.0,0.2,AWAKE,0.14525278132107736,1.0,10580,0.984375,0.49927042621467554,0.7629243339809105
21500.0,80,772,0.7154097490928971,0.0,0.2,AWAKE,0.140080801228739,1.0,11691,0.954375,0.5114320899530532,0.7775130340488144
22000.0,80,772,0.7656194671460678,0.0,0.2,AWAKE,0.14849784757934892,1.0,13818,0.9168749999999998,0.5228569112715709,0.7863613067010207
