time,neuron,synapse,da,fru,res,brain_state,w_mean,w_max,spikes,energy,5ht,ach
500.0,15,210,0.595898815521293,0.0,0.2,AWAKE,0.0491446585697419,0.09846544775908396,0,1.0,0.5125,0.65
1000.0,15,210,0.6895592716894647,0.0,0.2,AWAKE,0.0491446585697419,0.09846544775908396,0,1.0,0.52421875,0.7250000000000001
1500.0,15,210,0.7626680751208076,0.0,0.2,AWAKE,0.0491446585697419,0.09846544775908396,0,1.0,0.535205078125,0.7625000000000001
2000.0,15,210,0.8139280222230186,0.0,0.2,AWAKE,0.0491446585697419,0.09846544775908396,0,1.0,0.5455047607421875,0.78125
2500.0,15,210,0.8268745202202056,0.0,0.2,AWAKE,0.0491446585697419,0.09846544775908396,0,1.0,0.5551607131958007,0.790625
3000.0,15,210,0.7568033910080395,0.0,0.2,AWAKE,0.0491446585697419,0.09846544775908396,0,1.0,0.5642131686210632,0.7953125
3500.0,15,210,0.7923452465720827,0.0,0.2,AWAKE,0.0491446585697419,0.09846544775908396,0,1.0,0.5726998455822467,0.79765625
4000.0,15,210,0.8374918055140598,0.0,0.2,AWAKE,0.037437276134844114,0.6076636682317803,275,0.9633333333333332,0.5806561052333563,0.798828125
4500.0,15,210,0.8595621789819613,0.0,0.2,AWAKE,0.07867056902438942,1.0,638,0.9266666666666666,0.5881150986562715,0.7994140625
5000.0,15,210,0.8387630199757662,0.0,0.2,AWAKE,0.07641789056259385,1.0,869,0.8899999999999999,0.5951079049902546,0.7997070312500001
5500.0,15,210,0.7860249107274777,0.0,0.2,AWAKE,0.07641789056259385,1.0,869,0.8973333333333332,0.6016636609283637,0.7998535156250001
6000.0,15,210,0.7375885190313662,0.0,0.2,AWAKE,0.07641789056259385,1.0,869,0.9046666666666664,0.6078096821203409,0.7999267578125
6500.0,15,210,0.7812250390051897,0.0,0.2,AWAKE,0.07641789056259385,1.0,869,0.9119999999999997,0.6135715769878196,0.79996337890625
7000.0,15,210,0.8296544841530646,0.0,0.2,AWAKE,0.07641789056259385,1.0,869,0.9193333333333334,0.6189733534260808,0.7999816894531251
7500.0,15,210,0.8676222545541202,0.0,0.2,AWAKE,0.07641789056259385,1.0,869,0.9266666666666666,0.6240375188369508,0.7999908447265626
8000.0,15,210,0.8908172275217621,0.0,0.2,AWAKE,0.07641789056259385,1.0,869,0.9339999999999999,0.6287851739096414,0.7999954223632812
8500.0,15,210,0.8734331403455311,0.0,0.2,AWAKE,0.07641789056259385,1.0,869,0.9413333333333332,0.6332361005402888,0.7999977111816406
9000.0,15,210,0.8141344396880149,0.0,0.2,AWAKE,0.07641789056259385,1.0,869,0.9486666666666665,0.6374088442565208,0.7999988555908204
9500.0,15,210,0.8414427778517414,0.0,0.2,AWAKE,0.07641789056259385,1.0,869,0.9559999999999998,0.6413207914904883,0.7999994277954102
10000.0,15,210,0.8752386813547746,0.0,0.2,AWAKE,0.14397547999941007,1.0,1231,0.9193333333333334,0.6449882420223327,0.7999997138977051
10500.0,15,210,0.8713677646218497,0.0,0.2,AWAKE,0.19967228589462002,1.0,1732,0.8826666666666666,0.6484264768959369,0.7999998569488526
11000.0,15,210,0.7937977964677569,0.0,0.2,AWAKE,0.12838641455234479,1.0,1996,0.8459999999999998,0.6516498220899408,0.7999999284744264
11500.0,15,210,0.7259321817950112,0.0,0.2,AWAKE,0.12757048634673976,1.0,1996,0.8533333333333334,0.6546717082093195,0.7999999642372132
12000.0,15,210,0.7138910303069975,0.0,0.2,AWAKE,0.12757048634673976,1.0,1996,0.8606666666666667,0.657504726446237,0.7999999821186066
12500.0,15,210,0.7686509042521972,0.0,0.2,AWAKE,0.12757048634673976,1.0,1996,0.868,0.6601606810433472,0.7999999910593033
13000.0,15,210,0.8209943829770814,0.0,0.2,AWAKE,0.12757048634673976,1.0,1996,0.8753333333333333,0.662650638478138,0.7999999955296517
13500.0,15,210,0.8608429402645448,0.0,0.2,AWAKE,0.12757048634673976,1.0,1996,0.8826666666666666,0.6649849735732544,0.7999999977648259
14000.0,15,210,0.8831886412244393,0.0,0.2,AWAKE,0.12757048634673976,1.0,1996,0.8899999999999999,0.6671734127249259,0.7999999988824129
14500.0,15,210,0.853322136037064,0.0,0.2,AWAKE,0.12757048634673976,1.0,1996,0.8973333333333332,0.6692250744296181,0.7999999994412065
15000.0,15,210,0.8190758646958931,0.0,0.2,AWAKE,0.12757048634673976,1.0,1996,0.9046666666666664,0.671148507277767,0.7999999997206033
15500.0,15,210,0.8495712817280408,0.0,0.2,AWAKE,0.08435817843323935,0.7765167790454545,2118,0.868,0.6729517255729065,0.7999999998603017
16000.0,15,210,0.8779698155713478,0.0,0.2,AWAKE,0.12256099473429453,1.0,2497,0.8313333333333331,0.6746422427245998,0.7999999999301508
16500.0,15,210,0.870996722954081,0.0,0.2,AWAKE,0.17537967515589936,1.0,2929,0.7946666666666663,0.6762271025543123,0.7999999999650754
17000.0,15,210,0.7992779180937324,0.0,0.2,AWAKE,0.1237135250852523,1.0,3109,0.7579999999999998,0.6777129086446678,0.7999999999825378
17500.0,15,210,0.7479207519139611,0.0,0.2,AWAKE,0.12328888503172931,0.9910866702841804,3109,0.7653333333333331,0.6791058518543761,0.7999999999912689
18000.0,15,210,0.7488409966510698,0.0,0.2,AWAKE,0.12328888503172931,0.9910866702841804,3109,0.7726666666666664,0.6804117361134776,0.7999999999956344
18500.0,15,210,0.7986199033166322,0.0,0.2,AWAKE,0.12328888503172931,0.9910866702841804,3109,0.7799999999999997,0.6816360026063852,0.7999999999978172
19000.0,15,210,0.8439896442212637,0.0,0.2,AWAKE,0.12328888503172931,0.9910866702841804,3109,0.787333333333333,0.6827837524434861,0.7999999999989087
19500.0,15,210,0.8776110586493096,0.0,0.2,AWAKE,0.12328888503172931,0.9910866702841804,3109,0.7946666666666663,0.6838597679157682,0.7999999999994544
20000.0,15,210,0.8922283214995144,0.0,0.2,AWAKE,0.12328888503172931,0.9910866702841804,3109,0.8019999999999999,0.6848685324210326,0.7999999999997272
20500.0,15,210,0.8422572589480429,0.0,0.2,AWAKE,0.12328888503172931,0.9910866702841804,3109,0.8093333333333332,0.6858142491447181,0.7999999999998636
21000.0,15,210,0.8275417836247057,0.0,0.2,AWAKE,0.12328888503172931,0.9910866702841804,3109,0.8166666666666665,0.6867008585731732,0.7999999999999319
