time,dopamine,serotonin,acetylcholine,frustration,resilience,courage,spike_rate,w_mean
500.0,0.5848528387989785,0.5121174608295459,0.6180453513125788,0.0,0.2,0.2,0.0,0.0503945996124621
1000.0,0.670168555840439,0.523500757374315,0.6896416860701226,0.0,0.2,0.2,0.0,0.0503945996124621
1500.0,0.7391457251404179,0.5341943706691223,0.7330659725305082,0.0,0.2,0.2,0.0,0.0503945996124621
2000.0,0.7897046037325754,0.5442400867627991,0.75940347515518,0.0,0.2,0.2,0.0,0.0503945996124621
2500.0,0.8065181957971292,0.5536771600001249,0.7753775786131032,0.0,0.2,0.2,0.0,0.0503945996124621
3000.0,0.749021017934954,0.56254246641096,0.7850661198890452,0.0,0.2,0.2,0.0,0.0503945996124621
3500.0,0.7821905251437994,0.5708706478059123,0.7909423703029058,0.0,0.2,0.2,2.625,0.0503945996124621
4000.0,0.8237401764202898,0.5786942471416953,0.7945064072350814,0.0,0.2,0.2,39.0,0.09349850497866444
4500.0,0.8448340111339709,0.5860438356849913,0.7966680508614222,0.0,0.2,0.2,53.375,0.1346857697418404
5000.0,0.8264814221107437,0.5929481324718576,0.7979791212168192,0.0,0.2,0.2,36.125,0.1394651436809977
5500.0,0.7680797324409818,0.5994341165293658,0.7987743057032225,0.0,0.2,0.2,0.0,0.13720160881535703
6000.0,0.729191968434388,0.6055271322980882,0.7992565974161049,0.0,0.2,0.2,0.0,0.13720160881535703
6500.0,0.7696596255431845,0.6112509886672512,0.7995491148133792,0.0,0.2,0.2,0.0,0.13720160881535703
7000.0,0.815069106563554,0.6166280520096806,0.7997265311475673,0.0,0.2,0.2,0.0,0.13720160881535703
7500.0,0.8518899552420185,0.6216793335799579,0.7998341369034271,0.0,0.2,0.2,0.0,0.13720160881535703
8000.0,0.8758932951584086,0.6264245716174021,0.799899401461775,0.0,0.2,0.2,0.0,0.13720160881535703
8500.0,0.863812805594842,0.6308823084746191,0.799938985427729,0.0,0.2,0.2,0.0,0.13720160881535703
9000.0,0.8134724037536822,0.6350699630730556,0.7999629937164601,0.0,0.2,0.2,0.0,0.13720160881535703
9500.0,0.8377817125861897,0.6390038989686723,0.7999775551155989,0.0,0.2,0.2,4.375,0.13720160881535703
10000.0,0.8675333248194119,0.6426994882936858,0.799986386829815,0.0,0.2,0.2,47.5,0.13779681637143845
10500.0,0.8715303236149403,0.6461711718242562,0.7999917434013374,0.0,0.2,0.2,53.25,0.14215398231073625
11000.0,0.8379123018887376,0.6494325154088543,0.7999949922449705,0.0,0.2,0.2,30.25,0.14629578792880094
11500.0,0.7709272138587951,0.6524962629777642,0.7999969627189782,0.0,0.2,0.2,0.0,0.14525278132107736
12000.0,0.7503199214116496,0.6553743863408845,0.799998157841994,0.0,0.2,0.2,0.0,0.14525278132107736
12500.0,0.7907141330537383,0.6580781319684244,0.7999988827026215,0.0,0.2,0.2,0.0,0.14525278132107736
13000.0,0.8321480219041961,0.6606180649372945,0.7999993223418248,0.0,0.2,0.2,0.0,0.14525278132107736
13500.0,0.8649394459620952,0.6630041102148628,0.7999995889898147,0.0,0.2,0.2,0.0,0.14525278132107736
14000.0,0.717852124516563,0.6470694001971705,0.5639090480908034,0.0,0.2,0.2,0.0,0.14525278132107736
14500.0,0.60330111936479,0.6321001313018229,0.42071647666512113,0.0,0.2,0.2,0.0,0.14525278132107736
15000.0,0.5140892644453953,0.6180378100539059,0.33386796323709295,0.0,0.2,0.2,0.0,0.14525278132107736
15500.0,0.4446114362271774,0.6048274869404634,0.2811929940710215,0.0,0.2,0.2,0.0,0.14525278132107736
16000.0,0.39050238739861426,0.5924175416913837,0.24924480904024077,0.0,0.2,0.2,0.0,0.14525278132107736
16500.0,0.348362481183697,0.5807594815695695,0.22986773976198757,0.0,0.2,0.2,0.0,0.14525278132107736
17000.0,0.3155440943473619,0.5698077518821274,0.2181152469849323,0.0,0.2,0.2,0.0,0.14525278132107736
17500.0,0.2899852687285672,0.5595195579722025,0.2109871780034303,0.0,0.2,0.2,0.0,0.14525278132107736
18000.0,0.35856179356594525,0.5316785067515076,0.40340614589989554,0.0,0.2,0.2,0.0,0.14525278132107736
18500.0,0.4119689110029575,0.5055242697689097,0.5201112315812232,0.0,0.2,0.2,0.0,0.14525278132107736
19000.0,0.4535621559172288,0.48095464749712946,0.5908946744651596,0.0,0.2,0.2,0.0,0.14525278132107736
19500.0,0.4859548051655046,0.45787363240272694,0.6338259294079396,0.0,0.2,0.2,0.0,0.14525278132107736
20000.0,0.5855243611790414,0.4725434162785299,0.6992128512148724,0.0,0.2,0.2,0.0,0.14525278132107736
20500.0,0.6091533173700941,0.4863243974968673,0.7388710325019822,0.0,0.2,0.2,0.0,0.14525278132107736
21000.0,0.6476963683866953,0.49927042621467554,0.7629243339809105,0.0,0.2,0.2,0.0,0.14525278132107736
21500.0,0.7154097490928971,0.5114320899530532,0.7775130340488144,0.0,0.2,0.2,28.5,0.140080801228739
22000.0,0.7656194671460678,0.5228569112715709,0.7863613067010207,0.0,0.2,0.2,54.0,0.14849784757934892
22500.0,0.7802053358883752,0.5335895334660324,0.791727921174095,0.0,0.2,0.2,50.75,0.1636778147210404
23000.0,0.745963274505172,0.543671895015291,0.7949828560110564,0.0,0.2,0.2,4.625,0.16142579232323603
23500.0,0.7156182391874965,0.5531433934588391,0.7969570244269254,0.0,0.2,0.2,0.0,0.16142579232323603
24000.0,0.7368736621645385,0.5620410393454501,0.798154388162122,0.0,0.2,0.2,0.0,0.16142579232323603
24500.0,0.7859583018278802,0.5703996008545322,0.7988806078214178,0.0,0.2,0.2,0.0,0.16142579232323603
25000.0,0.8291838601695956,0.5782517396552247,0.7993210712980087,0.0,0.2,0.2,0.0,0.16142579232323603
25500.0,0.8615714366750578,0.5856281385341903,0.7995882192218191,0.0,0.2,0.2,0.0,0.16142579232323603
26000.0,0.873718195087845,0.5925576212907613,0.7997502485772338,0.0,0.2,0.2,0.0,0.16142579232323603
26500.0,0.8150987418865212,0.5990672653679754,0.7998485218920379,0.0,0.2,0.2,0.0,0.16142579232323603
27000.0,0.8198667464300182,0.6051825076595897,0.7999081261802694,0.0,0.2,0.2,0.0,0.16142579232323603
27500.0,0.8515232132631534,0.6109272439065451,0.7999442771046902,0.0,0.2,0.2,35.0,0.1558360316200798
28000.0,0.8688547199641306,0.6163239220712576,0.7999662032005331,0.0,0.2,0.2,55.75,0.15800540646256245
28500.0,0.8534740455813716,0.6213936300546169,0.7999795017174228,0.0,0.2,0.2,48.0,0.17638872792645383
29000.0,0.7930036342310488,0.626156178098449,0.7999875674739816,0.0,0.2,0.2,3.0,0.17532973028149693
29500.0,0.7356817663896111,0.6306301761954284,0.7999924594803194,0.0,0.2,0.2,0.0,0.17532973028149693
30000.0,0.7628354567821972,0.6348331068089482,0.7999954265579704,0.0,0.2,0.2,0.0,0.17532973028149693
30500.0,0.8078953640820432,0.638781393187079,0.7999972261365399,0.0,0.2,0.2,0.0,0.17532973028149693
31000.0,0.846398176841747,0.6424904635375572,0.7999983176088288,0.0,0.2,0.2,0.0,0.17532973028149693
31500.0,0.8740644265373991,0.6459748113146072,0.7999989796036823,0.0,0.2,0.2,0.0,0.17532973028149693
32000.0,0.8774867381216964,0.649248051853128,0.7999993811138219,0.0,0.2,0.2,0.0,0.17532973028149693
32500.0,0.7977927798482813,0.6523229755715898,0.7999996246359441,0.0,0.2,0.2,0.0,0.17532973028149693
33000.0,0.8153833546328968,0.6552115979514904,0.7999997723358836,0.0,0.2,0.2,0.0,0.17532973028149693
33500.0,0.8494861081537934,0.6579252064886922,0.7999998619181866,0.0,0.2,0.2,41.5,0.16727342360120445
34000.0,0.7058171281518596,0.6422982135557955,0.5639092136260839,0.0,0.2,0.2,0.0,0.16306821568272142
34500.0,0.5939283133538726,0.6276180179966369,0.42071657706483545,0.0,0.2,0.2,0.0,0.16306821568272142
35000.0,0.5067897614080749,0.6138272559107739,0.33386802413107525,0.0,0.2,0.2,0.0,0.16306821568272142
35500.0,0.43892661307712155,0.6008720389218297,0.2811930310041642,0.0,0.2,0.2,0.0,0.16306821568272142
36000.0,0.3860750703494707,0.5887017436048952,0.24924483144076498,0.0,0.2,0.2,0.0,0.16306821568272142
36500.0,0.3449145047495579,0.5772688136718951,0.2298677533482527,0.0,0.2,0.2,0.0,0.16306821568272142
37000.0,0.3128588243839916,0.5665285741420452,0.21811525522521324,0.0,0.2,0.2,0.0,0.16306821568272142
37500.0,0.2878939914492963,0.5564390567712135,0.21098718300128866,0.0,0.2,0.2,0.0,0.16306821568272142
38000.0,0.3569331153628397,0.5287846448137119,0.40340614893117366,0.0,0.2,0.2,0.0,0.16306821568272142
38500.0,0.41070050307084494,0.5028057391245051,0.5201112334197412,0.0,0.2,0.2,0.0,0.16306821568272142
39000.0,0.45257432500061434,0.4784008252957153,0.5908946755802525,0.0,0.2,0.2,0.0,0.16306821568272142
39500.0,0.4851854864825197,0.45547453940377036,0.6338259300842591,0.0,0.2,0.2,0.0,0.16306821568272142
40000.0,0.5950076823943845,0.47028967785678055,0.6992128516250745,0.0,0.2,0.2,56.625,0.16290427762235196
40500.0,0.623554705377414,0.4842072070103459,0.7388710327507757,0.0,0.2,0.2,36.75,0.1745572732769447
41000.0,0.6027694820849474,0.49728151059209935,0.7629243341318077,0.0,0.2,0.2,0.0,0.16612811960754195
41500.0,0.6066455032382031,0.5095636773662262,0.7775130341403357,0.0,0.2,0.2,0.0,0.16612811960754195
42000.0,0.6758362332580816,0.5211017007664147,0.7863613067565289,0.0,0.2,0.2,0.0,0.16612811960754195
